File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_126_em_583.lg, Incorrect,72,19,53,15,38,0.5756655302474671,19,342,14,33,19,0,2,1,15,6,0,0,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_126_em_584.lg, Incorrect,14,6,8,4,4,0.6271820503881443,6,30,3,6,2,0,0,0,5,3,0,1,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_585.lg, Incorrect,72,21,51,21,30,0.5385757560436697,21,420,14,36,15,0,0,0,15,10,0,0,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_586.lg, Incorrect,174,37,137,77,60,0.5109816606649688,37,1332,20,100,30,0,14,7,21,15,0,3,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_587.lg, Incorrect,51,15,36,14,22,0.5792362576968291,15,210,10,24,11,0,2,1,11,5,0,2,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_588.lg, Incorrect,80,24,56,16,40,0.5292339932214619,24,552,19,36,20,0,0,0,20,11,0,1,0,20,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_589.lg, Incorrect,76,20,56,28,28,0.5517781016634252,20,380,11,39,14,0,6,3,12,8,0,2,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_590.lg, Incorrect,8,4,4,2,2,0.6618661865511629,4,12,3,3,1,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_591.lg, Incorrect,32,9,23,13,10,0.6459573871701346,9,72,5,16,5,0,4,2,6,2,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_592.lg, Incorrect,36,8,28,14,14,0.7357022603955158,8,56,3,19,7,0,4,2,4,3,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_593.lg, Incorrect,66,16,50,20,30,0.6033296183936374,16,240,9,33,15,0,4,2,10,6,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_594.lg, Incorrect,37,12,25,5,20,0.6081478706566686,12,132,11,15,10,0,0,0,12,4,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_595.lg, Incorrect,85,24,61,31,30,0.5218508347445585,24,552,18,41,15,0,10,5,19,9,0,3,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_596.lg, Incorrect,113,29,84,28,56,0.5103675105006872,30,870,22,54,28,0,4,2,23,12,0,2,0,23,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_597.lg, Incorrect,11,4,7,3,4,0.7803709616718665,4,12,2,5,2,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_598.lg, Incorrect,133,31,102,58,44,0.5162295452906448,31,930,17,76,22,0,8,4,18,15,0,1,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_599.lg, Incorrect,88,21,67,35,32,0.5584768473653106,21,420,12,49,16,0,4,2,13,9,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_600.lg, Incorrect,55,14,41,19,22,0.6074359647439603,14,182,7,29,11,0,2,1,8,7,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_127_em_601.lg, Incorrect,95,26,69,31,38,0.5225336011797389,26,650,17,45,19,0,10,5,18,11,0,3,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1000.lg, Incorrect,69,18,51,31,20,0.55463442891544,18,306,11,38,10,0,6,3,12,8,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1001.lg, Incorrect,42,13,29,17,12,0.5695027824546343,13,156,9,21,6,0,4,2,10,4,0,1,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1002.lg, Incorrect,80,16,64,40,24,0.6108751818370534,16,240,8,49,12,0,6,3,9,4,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1003.lg, Incorrect,41,11,30,12,18,0.5875574780758203,12,132,8,18,9,0,6,3,9,3,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1004.lg, Incorrect,37,14,23,15,8,0.5217158837640387,14,182,11,18,4,0,2,1,12,5,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1005.lg, Incorrect,62,14,48,22,26,0.6305056880074409,14,182,6,34,13,0,2,1,7,5,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1006.lg, Incorrect,45,12,33,19,14,0.6085564912131549,12,132,7,22,7,0,8,4,8,4,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1007.lg, Incorrect,44,15,29,15,14,0.5432701887419215,15,210,11,21,7,0,2,1,12,4,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1008.lg, Incorrect,90,18,72,30,42,0.6185168456300467,18,306,9,45,21,0,12,6,10,6,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1009.lg, Incorrect,50,16,34,14,20,0.5550204869831178,16,240,12,24,10,0,0,0,13,8,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1010.lg, Incorrect,21,5,16,4,12,0.8896746200804664,5,20,2,9,6,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1011.lg, Incorrect,113,26,87,43,44,0.5420091201357743,26,650,15,61,22,0,8,4,16,7,0,0,0,16,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1012.lg, Incorrect,43,10,33,21,12,0.656892814163203,10,90,5,24,6,0,6,3,6,4,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1013.lg, Incorrect,14,5,9,3,6,0.7395143169183677,5,20,3,6,3,0,0,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1014.lg, Incorrect,90,22,68,32,36,0.5542645771212585,22,462,12,48,18,0,4,2,13,9,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1015.lg, Incorrect,23,8,15,9,6,0.614958668286918,8,56,5,12,3,0,0,0,6,5,0,2,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1016.lg, Incorrect,54,19,35,13,22,0.5245111977988972,19,342,17,23,11,0,2,1,18,9,0,4,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1017.lg, Incorrect,20,5,15,9,6,0.8045826537632016,5,20,2,9,3,0,6,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1018.lg, Incorrect,71,15,56,24,32,0.6355859362245785,15,210,7,38,16,0,4,2,8,6,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1019.lg, Incorrect,54,14,40,22,18,0.5944308939850237,14,182,8,27,9,0,8,4,9,5,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1020.lg, Incorrect,24,10,14,8,6,0.5508680695401563,10,90,9,11,3,0,0,0,10,5,0,2,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1021.lg, Incorrect,57,16,41,13,28,0.5849616392621871,16,240,12,25,14,0,4,2,13,5,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1022.lg, Incorrect,67,22,45,19,26,0.5164405830872562,22,462,18,32,13,0,0,0,19,10,0,1,0,19,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1023.lg, Incorrect,142,33,109,55,54,0.5158039106830269,33,1056,23,79,27,0,6,3,24,14,0,0,0,24,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_128_em_1024.lg, Incorrect,57,17,40,24,16,0.5420060398200061,17,272,12,28,8,0,8,4,13,5,0,2,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1025.lg, Incorrect,118,29,89,43,46,0.5230269856886326,29,812,19,64,23,0,4,2,20,16,0,1,0,20,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1026.lg, Incorrect,39,13,26,16,10,0.5538110440782599,13,156,8,20,5,0,2,1,9,7,0,3,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1027.lg, Incorrect,56,13,43,19,24,0.6390825108565951,13,156,6,29,12,0,4,2,7,3,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1028.lg, Incorrect,20,6,14,4,10,0.753493440084533,6,30,2,9,5,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1029.lg, Incorrect,80,22,58,28,30,0.536380475655999,22,462,16,40,15,0,6,3,17,6,0,1,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1030.lg, Incorrect,24,8,16,8,8,0.6374956522780253,8,56,5,11,4,0,2,1,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1031.lg, Incorrect,69,20,49,25,24,0.536801589401607,20,380,12,35,12,0,4,2,13,8,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1032.lg, Incorrect,28,8,20,12,8,0.6585262592254747,8,56,5,13,4,0,6,3,6,3,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1033.lg, Incorrect,32,8,24,12,12,0.7058545735314176,8,56,3,18,6,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1034.lg, Incorrect,110,29,81,33,48,0.5196567841321835,29,812,20,54,24,0,6,3,21,10,0,0,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1035.lg, Incorrect,28,7,21,7,14,0.7614856834587244,7,42,2,13,7,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1036.lg, Incorrect,71,21,50,18,32,0.5403530011360397,21,420,17,32,16,0,4,2,18,7,0,1,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1037.lg, Incorrect,52,17,35,15,20,0.5432926997543466,17,272,14,23,10,0,4,2,15,6,0,3,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1038.lg, Incorrect,46,14,32,14,18,0.5779331285684476,14,182,9,22,9,0,2,1,10,5,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1039.lg, Incorrect,104,28,76,32,44,0.5194373995185653,28,756,20,52,22,0,4,2,21,11,0,2,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1040.lg, Incorrect,23,7,16,6,10,0.701721145440878,7,42,5,10,5,0,2,1,6,1,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1041.lg, Incorrect,88,19,69,31,38,0.5941680364268083,19,342,12,46,19,0,8,4,13,7,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1042.lg, Incorrect,19,5,14,4,10,0.8479222692402076,5,20,2,9,5,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1043.lg, Incorrect,36,10,26,16,10,0.6236057277399677,10,90,5,20,5,0,2,1,6,4,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1044.lg, Incorrect,25,8,17,3,14,0.6836577216731131,8,56,7,10,7,0,0,0,8,2,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1045.lg, Incorrect,5,3,2,2,0,0.5257834230632086,3,6,2,2,0,0,0,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1046.lg, Incorrect,75,16,59,25,34,0.6240673841253304,16,240,8,37,17,0,10,5,9,5,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1047.lg, Incorrect,51,13,38,14,24,0.6285934623563976,13,156,9,23,12,0,6,3,10,3,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1048.lg, Incorrect,48,9,39,13,26,0.7789684282571062,9,72,3,25,13,0,2,1,4,5,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_129_em_1049.lg, Incorrect,63,13,50,26,24,0.6527902624495553,13,156,7,36,12,0,4,2,7,5,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1050.lg, Incorrect,7,3,4,2,2,0.7979489500391171,3,6,3,3,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1051.lg, Incorrect,27,9,18,10,8,0.611111111111111,9,72,6,13,4,0,2,1,7,4,0,1,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1052.lg, Incorrect,41,9,32,16,16,0.7126903958192328,9,72,3,22,8,0,4,2,4,4,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1053.lg, Incorrect,89,21,68,28,40,0.5703268693352207,21,420,13,42,20,0,12,6,14,7,0,0,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1054.lg, Incorrect,13,5,8,4,4,0.6932230425112113,5,20,3,6,2,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1055.lg, Incorrect,94,21,73,37,36,0.569891571933652,21,420,9,54,18,0,2,1,10,9,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1056.lg, Incorrect,123,41,82,40,42,0.46121242755023445,41,1640,32,58,21,0,6,3,33,15,0,1,0,33,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1057.lg, Incorrect,47,16,31,13,18,0.5444196409889045,16,240,13,20,9,0,4,2,14,4,0,0,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1058.lg, Incorrect,48,14,34,18,16,0.5762395458060746,14,182,10,25,8,0,2,1,11,6,0,1,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1059.lg, Incorrect,60,18,42,26,16,0.5330480223358287,18,306,12,33,8,0,2,1,13,8,0,2,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1060.lg, Incorrect,22,6,16,6,10,0.7692156708432824,6,30,2,11,5,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1061.lg, Incorrect,44,15,29,11,18,0.5547938994543877,15,210,12,20,9,0,0,0,13,5,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1062.lg, Incorrect,35,8,27,17,10,0.705647400731224,8,56,3,21,5,0,2,1,4,3,0,1,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1063.lg, Incorrect,52,17,35,17,18,0.5386543015678277,17,272,14,25,9,0,2,1,15,7,0,1,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1064.lg, Incorrect,45,13,32,8,24,0.6150476946447355,13,156,10,20,12,0,0,0,11,5,0,1,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1065.lg, Incorrect,98,25,73,31,42,0.5377942077935772,25,600,17,51,21,0,2,1,18,11,0,0,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1066.lg, Incorrect,47,14,33,13,20,0.5857706952307393,14,182,11,21,10,0,4,2,12,5,0,2,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1067.lg, Incorrect,54,16,38,16,22,0.5668920827622866,16,240,12,26,11,0,2,1,13,7,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1068.lg, Incorrect,41,12,29,11,18,0.612664302072848,12,132,8,19,9,0,2,1,9,5,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1069.lg, Incorrect,14,5,9,5,4,0.7060113295832983,5,20,3,6,2,0,2,1,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1070.lg, Incorrect,59,15,44,22,22,0.5938023819007128,15,210,8,28,11,0,10,5,9,4,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1071.lg, Incorrect,5,3,2,2,0,0.5257834230632086,3,6,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1072.lg, Incorrect,89,26,63,29,34,0.5133444876521362,26,650,17,44,17,0,4,2,18,15,0,3,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1073.lg, Incorrect,4,2,2,0,2,1.0,2,2,1,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_130_em_1074.lg, Incorrect,48,13,35,7,28,0.6324415798612776,13,156,11,21,14,0,0,0,12,4,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1075.lg, Incorrect,35,10,25,13,12,0.6307315494549469,10,90,6,16,6,0,6,3,7,2,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1076.lg, Incorrect,75,22,53,23,30,0.5311749869386256,22,462,16,35,15,0,6,3,17,8,0,1,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1077.lg, Incorrect,16,4,12,0,12,1.0,4,12,3,6,6,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1078.lg, Incorrect,28,8,20,8,12,0.6868414515178242,8,56,4,13,6,0,2,1,5,4,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1079.lg, Incorrect,20,7,13,7,6,0.6447710377578048,7,42,4,10,3,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1080.lg, Incorrect,9,3,6,0,6,1.0,3,6,2,3,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1081.lg, Incorrect,28,8,20,8,12,0.6868414515178242,8,56,4,14,6,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1082.lg, Incorrect,5,3,2,2,0,0.5257834230632086,3,6,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1083.lg, Incorrect,6,3,3,1,2,0.7614856834587244,3,6,2,2,1,0,0,0,3,2,0,1,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1084.lg, Incorrect,32,10,22,6,16,0.6386834179429427,10,90,9,14,8,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1085.lg, Incorrect,5,3,2,2,0,0.5257834230632086,3,6,2,2,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1086.lg, Incorrect,20,7,13,7,6,0.6447710377578048,7,42,6,10,3,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_131_em_1087.lg, Incorrect,77,20,57,27,30,0.5560913593650832,20,380,12,36,15,0,12,6,13,6,0,0,0,13,0,0,0,0,0,0,0,0
